BusinessEntityID,TotalPurchaseYTD,DateFirstPurchase,BirthDate,MaritalStatus,YearlyIncome,Gender,TotalChildren,NumberChildrenAtHome,Education,Occupation,HomeOwnerFlag,NumberCarsOwned
19777,-13.5,2002-10-02 00:00:00.000,1950-05-28 00:00:00.000,"M","50001-75000","F",2,1,"Partial College","Professional",True,1
19567,2407.95,2002-05-07 00:00:00.000,1951-01-27 00:00:00.000,"M","50001-75000","F",2,1,"Partial College","Professional",True,1
19861,-9.99,2004-06-09 00:00:00.000,1951-06-21 00:00:00.000,"M","50001-75000","F",2,1,"Partial College","Professional",True,1
20049,-30,2003-09-27 00:00:00.000,1951-02-12 00:00:00.000,"M","50001-75000","F",2,1,"Partial College","Professional",True,1
20368,32.69,2003-12-20 00:00:00.000,1948-11-21 00:00:00.000,"M","50001-75000","F",2,1,"Partial College","Professional",True,1
20550,-5.01,2004-04-02 00:00:00.000,1948-07-06 00:00:00.000,"M","50001-75000","F",2,1,"Partial College","Professional",True,1
2481,3624.8304,2002-10-29 00:00:00.000,1965-08-16 00:00:00.000,"M","50001-75000","F",3,3,"Bachelors","Professional",True,2
2844,4634.53,2002-04-07 00:00:00.000,1964-02-18 00:00:00.000,"M","50001-75000","M",4,4,"Bachelors","Professional",True,2
3199,50.49,2004-04-23 00:00:00.000,1964-05-10 00:00:00.000,"M","50001-75000","F",3,3,"Bachelors","Professional",True,2
3056,321.6408,2003-06-08 00:00:00.000,1963-02-22 00:00:00.000,"M","50001-75000","F",4,2,"Bachelors","Professional",True,2
3361,-21.49,2004-05-23 00:00:00.000,1964-03-29 00:00:00.000,"M","50001-75000","F",3,3,"Bachelors","Professional",True,2
3505,21.97,2003-08-28 00:00:00.000,1964-04-22 00:00:00.000,"M","50001-75000","F",3,3,"Bachelors","Professional",True,2
3878,4706.04,2001-07-12 00:00:00.000,1964-05-09 00:00:00.000,"M","50001-75000","M",3,3,"Bachelors","Professional",True,2
3688,543.99,2003-08-19 00:00:00.000,1963-11-23 00:00:00.000,"M","50001-75000","M",4,2,"Bachelors","Professional",True,2
3600,2321.96,2004-06-07 00:00:00.000,1963-08-28 00:00:00.000,"M","50001-75000","F",4,2,"Bachelors","Professional",True,2
3835,-3374.99,2002-06-28 00:00:00.000,1963-03-01 00:00:00.000,"M","50001-75000","M",4,2,"Bachelors","Professional",True,2
4012,12.99,2003-08-14 00:00:00.000,1963-06-27 00:00:00.000,"M","50001-75000","M",3,2,"Bachelors","Professional",True,2
4205,-35,2003-09-09 00:00:00.000,1963-02-14 00:00:00.000,"M","50001-75000","M",4,2,"Bachelors","Professional",True,2
4084,52.18,2003-12-22 00:00:00.000,1964-12-14 00:00:00.000,"M","50001-75000","M",4,4,"Bachelors","Professional",True,2
4116,15.98,2003-12-01 00:00:00.000,1964-07-19 00:00:00.000,"M","50001-75000","M",4,4,"Bachelors","Professional",True,2
4057,-36.01,2003-08-10 00:00:00.000,1963-10-07 00:00:00.000,"M","50001-75000","M",5,5,"Bachelors","Professional",True,2
3960,-1063.34,2001-11-16 00:00:00.000,1963-01-27 00:00:00.000,"M","50001-75000","M",3,2,"Bachelors","Professional",True,2
4586,2300.62,2003-07-20 00:00:00.000,1963-04-07 00:00:00.000,"M","50001-75000","F",4,2,"Bachelors","Professional",True,2
4724,-21.49,2004-06-18 00:00:00.000,1964-04-04 00:00:00.000,"M","50001-75000","F",4,4,"Bachelors","Professional",True,2
4244,28.98,2004-02-19 00:00:00.000,1964-10-18 00:00:00.000,"M","50001-75000","M",3,3,"Bachelors","Professional",True,2
4928,4,2003-08-27 00:00:00.000,1964-02-15 00:00:00.000,"M","50001-75000","F",3,3,"Bachelors","Professional",True,2
4975,-21.49,2004-02-29 00:00:00.000,1964-06-27 00:00:00.000,"M","50001-75000","F",3,3,"Bachelors","Professional",True,2
5347,-13.01,2004-05-17 00:00:00.000,1963-05-07 00:00:00.000,"M","50001-75000","M",4,2,"Bachelors","Professional",True,2
5455,559.19,2003-08-22 00:00:00.000,1963-06-05 00:00:00.000,"M","50001-75000","M",4,2,"Bachelors","Professional",True,2
5678,149.3736,2001-10-29 00:00:00.000,1963-08-09 00:00:00.000,"M","50001-75000","M",4,2,"Bachelors","Professional",True,2
5395,81.69,2003-10-13 00:00:00.000,1964-09-07 00:00:00.000,"M","50001-75000","M",3,3,"Bachelors","Professional",True,2
6137,-1015.92,2001-12-21 00:00:00.000,1963-04-05 00:00:00.000,"M","50001-75000","M",4,2,"Bachelors","Professional",True,2
6384,31.68,2004-04-18 00:00:00.000,1964-12-14 00:00:00.000,"M","50001-75000","M",3,3,"Bachelors","Professional",True,2
6447,-30,2004-06-06 00:00:00.000,1963-07-20 00:00:00.000,"M","50001-75000","M",4,2,"Bachelors","Professional",True,2
6704,56.96,2003-10-06 00:00:00.000,1965-09-04 00:00:00.000,"M","50001-75000","M",3,3,"Bachelors","Professional",True,2
6680,5,2003-10-26 00:00:00.000,1963-08-24 00:00:00.000,"M","50001-75000","M",4,2,"Bachelors","Professional",True,2
6858,2.98,2003-08-03 00:00:00.000,1963-03-07 00:00:00.000,"M","50001-75000","M",3,2,"Bachelors","Professional",True,2
6692,32.68,2003-09-13 00:00:00.000,1963-07-18 00:00:00.000,"M","50001-75000","M",3,2,"Bachelors","Professional",True,2
7035,-1500.1164,2003-06-30 00:00:00.000,1963-06-21 00:00:00.000,"M","50001-75000","M",4,2,"Bachelors","Professional",True,2
7233,530.48,2003-12-07 00:00:00.000,1963-09-21 00:00:00.000,"M","50001-75000","F",4,2,"Bachelors","Professional",True,2
8415,21.97,2003-12-15 00:00:00.000,1964-05-11 00:00:00.000,"M","50001-75000","M",3,3,"Bachelors","Professional",True,2
8355,520.99,2004-04-21 00:00:00.000,1963-11-21 00:00:00.000,"M","50001-75000","F",4,2,"Bachelors","Professional",True,2
8884,-539.99,2003-11-25 00:00:00.000,1963-04-24 00:00:00.000,"M","50001-75000","F",4,2,"Bachelors","Professional",True,2
9196,-13.5,2003-02-06 00:00:00.000,1963-06-14 00:00:00.000,"M","50001-75000","M",4,2,"Bachelors","Professional",True,2
9396,-34.99,2003-08-21 00:00:00.000,1963-05-23 00:00:00.000,"M","50001-75000","M",3,2,"Bachelors","Professional",True,2
9558,27.7,2004-01-02 00:00:00.000,1964-10-16 00:00:00.000,"M","50001-75000","M",3,3,"Bachelors","Professional",True,2
9836,565.99,2004-04-15 00:00:00.000,1963-05-14 00:00:00.000,"M","50001-75000","F",4,2,"Bachelors","Professional",True,2
10132,-4.99,2004-01-12 00:00:00.000,1958-12-06 00:00:00.000,"M","50001-75000","F",5,4,"Bachelors","Professional",True,2
10119,4686.03,2002-04-15 00:00:00.000,1964-03-03 00:00:00.000,"M","50001-75000","F",3,3,"Bachelors","Professional",True,2
10169,4.97,2004-05-19 00:00:00.000,1958-10-04 00:00:00.000,"M","50001-75000","M",5,4,"Bachelors","Professional",True,2
11197,-12.02,2003-08-03 00:00:00.000,1964-02-24 00:00:00.000,"M","50001-75000","M",4,4,"Bachelors","Professional",True,2
11384,518.5,2003-12-08 00:00:00.000,1963-06-20 00:00:00.000,"M","50001-75000","F",4,2,"Bachelors","Professional",True,2
11322,-116.72,2003-11-15 00:00:00.000,1964-05-26 00:00:00.000,"M","50001-75000","F",3,3,"Bachelors","Professional",True,2
12389,2369.07,2003-11-04 00:00:00.000,1963-05-27 00:00:00.000,"M","50001-75000","F",4,2,"Bachelors","Professional",True,2
12379,-2375.08,2003-11-24 00:00:00.000,1963-11-23 00:00:00.000,"M","50001-75000","F",4,2,"Bachelors","Professional",True,2
13044,-21,2003-11-23 00:00:00.000,1964-04-21 00:00:00.000,"M","50001-75000","M",3,3,"Bachelors","Professional",True,2
13281,-2319.99,2004-04-19 00:00:00.000,1963-03-14 00:00:00.000,"M","50001-75000","M",4,2,"Bachelors","Professional",True,2
13728,688.36,2001-12-31 00:00:00.000,1963-02-13 00:00:00.000,"M","50001-75000","M",4,2,"Bachelors","Professional",True,2
13883,1694.98,2002-07-29 00:00:00.000,1963-11-23 00:00:00.000,"M","50001-75000","F",3,2,"Bachelors","Professional",True,2
14225,23.97,2004-02-28 00:00:00.000,1962-02-21 00:00:00.000,"M","50001-75000","F",5,4,"Bachelors","Professional",True,2
14337,92.69,2003-10-22 00:00:00.000,1963-03-03 00:00:00.000,"M","50001-75000","F",3,2,"Bachelors","Professional",True,2
14592,37.01,2003-08-05 00:00:00.000,1962-02-21 00:00:00.000,"M","50001-75000","M",5,4,"Bachelors","Professional",True,2
14578,785.49,2003-02-20 00:00:00.000,1963-04-07 00:00:00.000,"M","50001-75000","M",4,2,"Bachelors","Professional",True,2
14466,351.48,2002-08-09 00:00:00.000,1963-10-26 00:00:00.000,"M","50001-75000","M",3,2,"Bachelors","Professional",True,2
14502,-25,2004-02-04 00:00:00.000,1964-03-15 00:00:00.000,"M","50001-75000","M",3,3,"Bachelors","Professional",True,2
14484,543.99,2004-04-24 00:00:00.000,1963-11-23 00:00:00.000,"M","50001-75000","M",4,2,"Bachelors","Professional",True,2
14618,-1140.21,2001-09-30 00:00:00.000,1963-03-01 00:00:00.000,"M","50001-75000","M",4,2,"Bachelors","Professional",True,2
14645,498.98,2003-09-11 00:00:00.000,1963-11-13 00:00:00.000,"M","50001-75000","M",4,2,"Bachelors","Professional",True,2
15252,-96.22,2004-01-27 00:00:00.000,1964-02-20 00:00:00.000,"M","50001-75000","M",3,3,"Bachelors","Professional",True,2
15299,-6.04,2004-02-20 00:00:00.000,1962-12-18 00:00:00.000,"M","50001-75000","F",5,4,"Bachelors","Professional",True,2
15293,505,2003-12-02 00:00:00.000,1963-02-26 00:00:00.000,"M","50001-75000","M",4,2,"Bachelors","Professional",True,2
16135,-41.01,2003-09-02 00:00:00.000,1964-11-26 00:00:00.000,"M","50001-75000","F",3,3,"Bachelors","Professional",True,2
16045,562.69,2004-06-11 00:00:00.000,1963-10-18 00:00:00.000,"M","50001-75000","M",4,2,"Bachelors","Professional",True,2
16305,-3.52,2003-10-15 00:00:00.000,1963-12-14 00:00:00.000,"M","50001-75000","F",3,2,"Bachelors","Professional",True,2
16182,3042.3404,2003-01-19 00:00:00.000,1964-09-25 00:00:00.000,"M","50001-75000","F",4,4,"Bachelors","Professional",True,2
16406,-21.98,2003-12-20 00:00:00.000,1962-08-15 00:00:00.000,"M","50001-75000","F",5,4,"Bachelors","Professional",True,2
16736,2273.01,2003-02-24 00:00:00.000,1963-11-01 00:00:00.000,"M","50001-75000","M",4,2,"Bachelors","Professional",True,2
16608,-21.98,2004-06-30 00:00:00.000,1964-01-26 00:00:00.000,"M","50001-75000","M",3,3,"Bachelors","Professional",True,2
17282,27.7,2004-01-13 00:00:00.000,1964-05-24 00:00:00.000,"M","50001-75000","M",4,4,"Bachelors","Professional",True,2
17359,-16.01,2004-07-23 00:00:00.000,1963-02-14 00:00:00.000,"M","50001-75000","M",4,2,"Bachelors","Professional",True,2
17556,734.5,2003-02-06 00:00:00.000,1963-07-05 00:00:00.000,"M","50001-75000","M",4,2,"Bachelors","Professional",True,2
17535,-6.01,2004-06-14 00:00:00.000,1962-08-20 00:00:00.000,"M","50001-75000","F",5,4,"Bachelors","Professional",True,2
17886,2355.48,2004-05-25 00:00:00.000,1963-02-07 00:00:00.000,"M","50001-75000","M",4,2,"Bachelors","Professional",True,2
18017,-25,2003-11-03 00:00:00.000,1962-06-04 00:00:00.000,"M","50001-75000","M",5,4,"Bachelors","Professional",True,2
18079,37.7,2004-04-08 00:00:00.000,1964-04-12 00:00:00.000,"M","50001-75000","M",3,3,"Bachelors","Professional",True,2
18597,535.99,2003-12-28 00:00:00.000,1963-03-09 00:00:00.000,"M","50001-75000","F",4,2,"Bachelors","Professional",True,2
18912,-13.01,2004-04-06 00:00:00.000,1963-05-11 00:00:00.000,"M","50001-75000","M",4,2,"Bachelors","Professional",True,2
19207,5,2003-10-02 00:00:00.000,1964-09-05 00:00:00.000,"M","50001-75000","M",3,3,"Bachelors","Professional",True,2
19401,59.98,2004-04-03 00:00:00.000,1963-02-21 00:00:00.000,"M","50001-75000","M",4,2,"Bachelors","Professional",True,2
19907,19.2,2003-12-10 00:00:00.000,1964-11-25 00:00:00.000,"M","50001-75000","F",4,4,"Bachelors","Professional",True,2
20347,526.9818,2003-05-02 00:00:00.000,1963-10-03 00:00:00.000,"M","50001-75000","F",4,2,"Bachelors","Professional",True,2
20437,543.98,2003-11-01 00:00:00.000,1963-11-13 00:00:00.000,"M","50001-75000","M",4,2,"Bachelors","Professional",True,2
20324,110.99,2004-03-28 00:00:00.000,1962-09-22 00:00:00.000,"M","50001-75000","M",5,4,"Bachelors","Professional",True,2
20514,543.99,2003-08-22 00:00:00.000,1963-09-08 00:00:00.000,"M","50001-75000","M",4,2,"Bachelors","Professional",True,2
20517,16.48,2004-02-18 00:00:00.000,1962-03-16 00:00:00.000,"M","50001-75000","M",5,4,"Bachelors","Professional",True,2
2414,3048.81,2004-02-22 00:00:00.000,1952-01-13 00:00:00.000,"M","50001-75000","F",5,2,"Partial College","Professional",True,2
2460,5,2003-09-08 00:00:00.000,1958-09-17 00:00:00.000,"M","50001-75000","F",5,4,"Graduate Degree","Professional",True,2
2924,61,2004-04-29 00:00:00.000,1969-08-27 00:00:00.000,"M","50001-75000","F",5,5,"Graduate Degree","Professional",True,2
3300,2321.96,2004-04-09 00:00:00.000,1951-02-03 00:00:00.000,"M","50001-75000","F",4,2,"Partial College","Professional",True,2
3939,1316.535,2003-05-16 00:00:00.000,1952-05-13 00:00:00.000,"M","50001-75000","F",4,2,"Partial College","Professional",True,2
5614,-9.99,2004-06-19 00:00:00.000,1969-05-23 00:00:00.000,"M","50001-75000","M",5,5,"Graduate Degree","Professional",True,2
6549,4736.77,2003-10-12 00:00:00.000,1952-07-21 00:00:00.000,"M","50001-75000","M",4,2,"Partial College","Professional",True,2
6524,1538.97,2002-10-19 00:00:00.000,1952-04-14 00:00:00.000,"M","50001-75000","M",5,2,"Partial College","Professional",True,2
7350,26.94,2004-01-23 00:00:00.000,1969-09-19 00:00:00.000,"M","50001-75000","F",5,5,"Graduate Degree","Professional",True,2
8219,-4.99,2004-03-19 00:00:00.000,1969-09-19 00:00:00.000,"M","50001-75000","F",5,5,"Graduate Degree","Professional",True,2
9034,-5.01,2003-08-26 00:00:00.000,1969-03-20 00:00:00.000,"M","50001-75000","F",5,5,"Graduate Degree","Professional",True,2
8309,-30,2004-03-13 00:00:00.000,1969-10-18 00:00:00.000,"M","50001-75000","F",5,5,"Graduate Degree","Professional",True,2
9562,12.69,2003-12-27 00:00:00.000,1969-03-16 00:00:00.000,"M","50001-75000","F",5,5,"Graduate Degree","Professional",True,2
9915,-30.01,2004-03-04 00:00:00.000,1969-09-04 00:00:00.000,"M","50001-75000","F",5,5,"Graduate Degree","Professional",True,2
9735,17.97,2003-09-14 00:00:00.000,1969-11-02 00:00:00.000,"M","50001-75000","F",5,5,"Graduate Degree","Professional",True,2
9956,-4,2003-11-08 00:00:00.000,1958-11-16 00:00:00.000,"M","50001-75000","M",5,4,"Graduate Degree","Professional",True,2
10318,-24.99,2004-03-16 00:00:00.000,1958-05-04 00:00:00.000,"M","50001-75000","M",5,4,"Graduate Degree","Professional",True,2
10519,-2181.565,2002-08-23 00:00:00.000,1952-02-23 00:00:00.000,"M","50001-75000","F",4,2,"Partial College","Professional",True,2
10396,1568.97,2002-10-31 00:00:00.000,1952-11-10 00:00:00.000,"M","50001-75000","F",4,2,"Partial College","Professional",True,2
10835,-30.01,2003-10-05 00:00:00.000,1969-06-08 00:00:00.000,"M","50001-75000","F",5,5,"Graduate Degree","Professional",True,2
10887,-1.01,2004-04-20 00:00:00.000,1958-03-14 00:00:00.000,"M","50001-75000","M",5,4,"Graduate Degree","Professional",True,2
11114,-39.01,2004-02-12 00:00:00.000,1969-08-27 00:00:00.000,"M","50001-75000","F",5,5,"Graduate Degree","Professional",True,2
11730,-105.02,2004-03-14 00:00:00.000,1969-10-25 00:00:00.000,"M","50001-75000","F",5,5,"Graduate Degree","Professional",True,2
11762,-24.99,2003-12-15 00:00:00.000,1969-03-22 00:00:00.000,"M","50001-75000","F",5,5,"Graduate Degree","Professional",True,2
12038,58.99,2003-09-08 00:00:00.000,1969-08-07 00:00:00.000,"M","50001-75000","F",5,5,"Graduate Degree","Professional",True,2
12198,2291.98,2004-05-10 00:00:00.000,1951-02-27 00:00:00.000,"M","50001-75000","F",4,2,"Partial College","Professional",True,2
12245,-2294.99,2004-02-19 00:00:00.000,1952-09-20 00:00:00.000,"M","50001-75000","F",4,2,"Partial College","Professional",True,2
12739,2349.08,2003-10-06 00:00:00.000,1951-04-10 00:00:00.000,"M","50001-75000","F",4,2,"Partial College","Professional",True,2
13024,2350.9925,2003-05-09 00:00:00.000,1952-07-28 00:00:00.000,"M","50001-75000","F",5,2,"Partial College","Professional",True,2
13328,-10.01,2004-06-01 00:00:00.000,1969-08-09 00:00:00.000,"M","50001-75000","M",5,5,"Graduate Degree","Professional",True,2
13560,-30,2003-10-20 00:00:00.000,1969-03-23 00:00:00.000,"M","50001-75000","M",5,5,"Graduate Degree","Professional",True,2
14822,2273.01,2004-04-15 00:00:00.000,1952-07-03 00:00:00.000,"M","50001-75000","M",4,2,"Partial College","Professional",True,2
14759,2.99,2004-04-15 00:00:00.000,1969-05-08 00:00:00.000,"M","50001-75000","M",5,5,"Graduate Degree","Professional",True,2
15470,22.7,2003-11-24 00:00:00.000,1969-04-08 00:00:00.000,"M","50001-75000","M",5,5,"Graduate Degree","Professional",True,2
15333,-10.01,2003-08-01 00:00:00.000,1969-03-07 00:00:00.000,"M","50001-75000","F",5,5,"Graduate Degree","Professional",True,2
15811,-39.01,2004-02-08 00:00:00.000,1958-02-08 00:00:00.000,"M","50001-75000","M",5,4,"Graduate Degree","Professional",True,2
15802,54.48,2004-01-05 00:00:00.000,1952-02-08 00:00:00.000,"M","50001-75000","M",4,2,"Partial College","Professional",True,2
17083,24,2004-04-28 00:00:00.000,1969-10-13 00:00:00.000,"M","50001-75000","M",5,5,"Graduate Degree","Professional",True,2
17182,2.7,2004-06-02 00:00:00.000,1969-04-10 00:00:00.000,"M","50001-75000","M",5,5,"Graduate Degree","Professional",True,2
17104,2.7,2004-01-04 00:00:00.000,1969-10-18 00:00:00.000,"M","50001-75000","M",5,5,"Graduate Degree","Professional",True,2
17390,11.99,2003-12-16 00:00:00.000,1958-10-05 00:00:00.000,"M","50001-75000","F",5,4,"Graduate Degree","Professional",True,2
17619,-21.98,2003-10-15 00:00:00.000,1969-08-17 00:00:00.000,"M","50001-75000","M",5,5,"Graduate Degree","Professional",True,2
17970,-30,2004-03-03 00:00:00.000,1958-10-08 00:00:00.000,"M","50001-75000","M",5,4,"Graduate Degree","Professional",True,2
18141,34.3,2003-08-08 00:00:00.000,1969-10-12 00:00:00.000,"M","50001-75000","M",5,5,"Graduate Degree","Professional",True,2
18054,544.98,2003-09-02 00:00:00.000,1951-12-18 00:00:00.000,"M","50001-75000","M",4,2,"Partial College","Professional",True,2
18194,121.46,2003-08-12 00:00:00.000,1952-09-09 00:00:00.000,"M","50001-75000","M",4,2,"Partial College","Professional",True,2
20071,2189.97,2003-09-06 00:00:00.000,1952-12-18 00:00:00.000,"M","50001-75000","F",4,2,"Partial College","Professional",True,2
2772,150.385,2002-08-03 00:00:00.000,1948-09-17 00:00:00.000,"M","50001-75000","F",4,1,"Partial College","Professional",True,2
3753,2264.98,2004-05-01 00:00:00.000,1949-12-17 00:00:00.000,"M","50001-75000","M",5,1,"Partial College","Professional",True,2
4918,24,2004-04-09 00:00:00.000,1945-08-05 00:00:00.000,"M","50001-75000","F",5,1,"High School","Professional",True,2
4857,-2375.0796,2002-11-22 00:00:00.000,1949-08-07 00:00:00.000,"M","50001-75000","M",5,1,"Partial College","Professional",True,2
6789,51.48,2004-04-05 00:00:00.000,1944-11-16 00:00:00.000,"M","50001-75000","M",5,1,"High School","Professional",True,2
6741,5011.415,2002-07-24 00:00:00.000,1945-08-14 00:00:00.000,"M","50001-75000","M",5,1,"High School","Professional",True,2
6993,-2384.07,2003-09-08 00:00:00.000,1949-08-27 00:00:00.000,"M","50001-75000","M",5,1,"Partial College","Professional",True,2
7045,2266.9775,2002-08-16 00:00:00.000,1952-05-14 00:00:00.000,"M","50001-75000","M",3,1,"High School","Professional",True,2
8284,2314.3325,2002-10-04 00:00:00.000,1944-05-22 00:00:00.000,"M","50001-75000","M",5,1,"High School","Professional",True,2
8079,-1283.28,2002-05-01 00:00:00.000,1949-01-11 00:00:00.000,"M","50001-75000","F",4,1,"Partial College","Professional",True,2
8545,2410.07,2003-09-28 00:00:00.000,1949-11-08 00:00:00.000,"M","50001-75000","F",4,1,"Partial College","Professional",True,2
9575,-2826.93,2001-12-01 00:00:00.000,1949-10-13 00:00:00.000,"M","50001-75000","F",4,1,"Partial College","Professional",True,2
9793,708.49,2002-10-22 00:00:00.000,1952-06-27 00:00:00.000,"M","50001-75000","F",3,1,"High School","Professional",True,2
10038,-21,2003-08-29 00:00:00.000,1944-06-05 00:00:00.000,"M","50001-75000","F",5,1,"High School","Professional",True,2
10053,-108.38,2002-08-01 00:00:00.000,1952-01-26 00:00:00.000,"M","50001-75000","F",3,1,"High School","Professional",True,2
10255,2565.765,2003-03-18 00:00:00.000,1945-06-18 00:00:00.000,"M","50001-75000","M",5,1,"High School","Professional",True,2
10776,2408.36,2004-01-23 00:00:00.000,1949-03-18 00:00:00.000,"M","50001-75000","F",4,1,"Partial College","Professional",True,2
11204,95.47,2004-01-21 00:00:00.000,1945-11-18 00:00:00.000,"M","50001-75000","M",5,1,"High School","Professional",True,2
11239,2299.9875,2002-08-02 00:00:00.000,1952-03-06 00:00:00.000,"M","50001-75000","F",3,1,"High School","Professional",True,2
10997,-230.945,2003-04-04 00:00:00.000,1952-04-26 00:00:00.000,"M","50001-75000","F",3,1,"High School","Professional",True,2
11594,2370.48,2002-05-31 00:00:00.000,1949-10-12 00:00:00.000,"M","50001-75000","F",4,1,"Partial College","Professional",True,2
12395,8947.4218,2003-05-08 00:00:00.000,1945-02-26 00:00:00.000,"M","50001-75000","F",5,1,"High School","Professional",True,2
13089,-769.49,2003-11-21 00:00:00.000,1952-04-28 00:00:00.000,"M","50001-75000","F",3,1,"High School","Professional",True,2
13207,472.27,2003-09-28 00:00:00.000,1952-06-16 00:00:00.000,"M","50001-75000","M",3,1,"High School","Professional",True,2
13426,-1283.28,2002-05-06 00:00:00.000,1952-07-11 00:00:00.000,"M","50001-75000","M",3,1,"High School","Professional",True,2
13714,-1261.3,2002-05-10 00:00:00.000,1949-06-04 00:00:00.000,"M","50001-75000","M",4,1,"Partial College","Professional",True,2
13628,41.69,2003-11-07 00:00:00.000,1948-06-08 00:00:00.000,"M","50001-75000","M",4,1,"Partial College","Professional",True,2
13966,2571.755,2003-01-01 00:00:00.000,1944-03-19 00:00:00.000,"M","50001-75000","F",5,1,"High School","Professional",True,2
14034,2332.98,2003-05-24 00:00:00.000,1949-07-01 00:00:00.000,"M","50001-75000","M",4,1,"Partial College","Professional",True,2
14491,122.415,2003-03-12 00:00:00.000,1945-05-07 00:00:00.000,"M","50001-75000","M",5,1,"High School","Professional",True,2
15402,2339.6775,2002-08-15 00:00:00.000,1949-02-04 00:00:00.000,"M","50001-75000","M",5,1,"Partial College","Professional",True,2
17073,2308.97,2003-01-20 00:00:00.000,1944-02-17 00:00:00.000,"M","50001-75000","M",5,1,"High School","Professional",True,2
17609,19.98,2004-02-21 00:00:00.000,1944-04-26 00:00:00.000,"M","50001-75000","F",5,1,"High School","Professional",True,2
18423,23.19,2003-11-29 00:00:00.000,1953-10-23 00:00:00.000,"M","50001-75000","F",3,1,"High School","Professional",True,2
19019,30.31,2003-08-01 00:00:00.000,1953-06-23 00:00:00.000,"M","50001-75000","F",3,1,"High School","Professional",True,2
19359,-31,2004-07-24 00:00:00.000,1944-10-23 00:00:00.000,"M","50001-75000","M",5,1,"High School","Professional",True,2
19527,500.98,2004-04-14 00:00:00.000,1948-05-21 00:00:00.000,"M","50001-75000","F",4,1,"Partial College","Professional",True,2
19769,7209.0575,2002-07-21 00:00:00.000,1944-08-25 00:00:00.000,"M","50001-75000","F",5,1,"High School","Professional",True,2
20244,-539.99,2004-01-21 00:00:00.000,1949-11-25 00:00:00.000,"M","50001-75000","F",4,1,"Partial College","Professional",True,2
1744,-4.99,2004-04-28 00:00:00.000,1951-06-23 00:00:00.000,"M","50001-75000","M",2,1,"High School","Professional",True,2
3100,-2443.35,2002-08-15 00:00:00.000,1951-03-21 00:00:00.000,"M","50001-75000","F",2,1,"High School","Professional",True,2
3587,530.48,2003-10-25 00:00:00.000,1952-03-10 00:00:00.000,"M","50001-75000","F",2,1,"High School","Professional",True,2
4263,1647,2004-03-09 00:00:00.000,1950-11-09 00:00:00.000,"M","50001-75000","M",2,1,"High School","Professional",True,2
4753,-4,2004-06-18 00:00:00.000,1952-07-19 00:00:00.000,"M","50001-75000","F",2,1,"High School","Professional",True,2
4591,1085.5,2003-10-30 00:00:00.000,1952-05-23 00:00:00.000,"M","50001-75000","M",2,1,"High School","Professional",True,2
5258,1723.69,2003-07-19 00:00:00.000,1950-12-20 00:00:00.000,"M","50001-75000","M",2,1,"High School","Professional",True,2
5689,1666,2003-12-18 00:00:00.000,1951-08-16 00:00:00.000,"M","50001-75000","M",2,1,"High School","Professional",True,2
5717,67.46,2003-09-19 00:00:00.000,1951-02-11 00:00:00.000,"M","50001-75000","M",2,1,"High School","Professional",True,2
5680,32.48,2004-04-12 00:00:00.000,1951-10-22 00:00:00.000,"M","50001-75000","M",2,1,"High School","Professional",True,2
5876,-21.98,2004-01-19 00:00:00.000,1951-07-15 00:00:00.000,"M","50001-75000","M",2,1,"High School","Professional",True,2
5951,123.06,2003-08-23 00:00:00.000,1951-08-23 00:00:00.000,"M","50001-75000","M",2,1,"High School","Professional",True,2
6370,1080.48,2002-01-22 00:00:00.000,1951-04-09 00:00:00.000,"M","50001-75000","M",2,1,"High School","Professional",True,2
6365,5.99,2004-06-30 00:00:00.000,1951-08-02 00:00:00.000,"M","50001-75000","M",2,1,"High School","Professional",True,2
6686,2357.69,2003-11-30 00:00:00.000,1951-06-27 00:00:00.000,"M","50001-75000","M",2,1,"High School","Professional",True,2
7061,21.59,2003-12-27 00:00:00.000,1952-08-03 00:00:00.000,"M","50001-75000","F",2,1,"High School","Professional",True,2
7531,-4.99,2004-05-05 00:00:00.000,1951-12-12 00:00:00.000,"M","50001-75000","F",2,1,"High School","Professional",True,2
7576,557.52,2004-05-02 00:00:00.000,1952-10-19 00:00:00.000,"M","50001-75000","F",2,1,"High School","Professional",True,2
7609,52.03,2004-05-07 00:00:00.000,1951-08-23 00:00:00.000,"M","50001-75000","M",2,1,"High School","Professional",True,2
8127,-20.01,2004-05-23 00:00:00.000,1952-06-26 00:00:00.000,"M","50001-75000","F",2,1,"High School","Professional",True,2
8084,-4.02,2003-11-01 00:00:00.000,1950-04-03 00:00:00.000,"M","50001-75000","F",2,1,"High School","Professional",True,2
8218,28.61,2003-08-07 00:00:00.000,1952-08-06 00:00:00.000,"M","50001-75000","F",2,1,"High School","Professional",True,2
8862,-32.6,2004-04-13 00:00:00.000,1952-10-12 00:00:00.000,"M","50001-75000","F",2,1,"High School","Professional",True,2
9097,-50,2004-04-26 00:00:00.000,1951-12-22 00:00:00.000,"M","50001-75000","F",2,1,"High School","Professional",True,2
9064,1.6,2003-09-12 00:00:00.000,1952-10-04 00:00:00.000,"M","50001-75000","F",2,1,"High School","Professional",True,2
9194,-5,2004-01-25 00:00:00.000,1951-08-11 00:00:00.000,"M","50001-75000","F",2,1,"High School","Professional",True,2
